1981-11-14 13:00:00, 1981-11-16 13:00:00, 38.877766, 2 days, 0:00:00, 0.0 
1981-11-27 01:00:00, 1981-11-27 01:00:00, 1.143679, 0:00:00, 0.0 
1981-12-16 03:00:00, 1981-12-16 05:00:00, 2.916344, 2:00:00, 0.0 
1981-12-27 11:00:00, 1981-12-28 02:00:00, 8.035139, 15:00:00, 0.0 
1981-12-29 01:00:00, 1981-12-29 02:00:00, 0.959172, 1:00:00, 0.0 
1982-01-01 14:00:00, 1982-01-02 04:00:00, 6.340259, 14:00:00, 0.0 
1982-01-04 08:00:00, 1982-01-04 20:00:00, 6.567990, 12:00:00, 0.0 
1982-01-14 16:00:00, 1982-01-14 17:00:00, 1.411159, 1:00:00, 0.0 
1982-01-15 05:00:00, 1982-01-15 05:00:00, 0.989830, 0:00:00, 0.0 
1982-02-18 06:00:00, 1982-02-18 11:00:00, 6.856278, 5:00:00, 0.0 
1982-02-21 10:00:00, 1982-02-22 13:00:00, 11.324684, 1 day, 3:00:00, 0.0 
1982-03-07 23:00:00, 1982-03-07 23:00:00, 1.132320, 0:00:00, 0.0 
1982-06-07 03:00:00, 1982-06-08 03:00:00, 9.063075, 1 day, 0:00:00, 0.0 
1982-06-11 16:00:00, 1982-06-11 16:00:00, 1.025001, 0:00:00, 0.0 
1982-09-22 13:00:00, 1982-09-22 17:00:00, 3.249308, 4:00:00, 0.0 
1982-09-27 07:00:00, 1982-09-27 08:00:00, 1.215053, 1:00:00, 0.0 
1982-09-30 00:00:00, 1982-09-30 00:00:00, 0.958718, 0:00:00, 0.0 
1982-10-10 04:00:00, 1982-10-12 18:00:00, 35.643586, 2 days, 14:00:00, 0.0 
1982-10-25 15:00:00, 1982-10-26 08:00:00, 12.867746, 17:00:00, 0.0 
1982-12-12 12:00:00, 1982-12-13 10:00:00, 6.742873, 22:00:00, 0.0 
1982-12-18 13:00:00, 1982-12-20 17:00:00, 36.777977, 2 days, 4:00:00, 0.0 
1983-01-10 23:00:00, 1983-01-10 23:00:00, 1.264732, 0:00:00, 0.0 
1983-02-03 03:00:00, 1983-02-03 05:00:00, 2.498600, 2:00:00, 0.0 
1983-02-11 22:00:00, 1983-02-12 14:00:00, 11.525022, 16:00:00, 0.0 
1983-02-19 16:00:00, 1983-02-19 17:00:00, 1.043157, 1:00:00, 0.0 
1983-02-23 21:00:00, 1983-02-23 21:00:00, 0.988177, 0:00:00, 0.0 
1983-02-25 22:00:00, 1983-02-26 00:00:00, 2.667456, 2:00:00, 0.0 
