Start Date, Storm SEPI, Time From Previous Storm 
1912-01-01 14:00:00, 2.124965, 0.0 
1912-01-09 06:00:00, 11.761009, 7.666667 
1912-02-22 07:00:00, 2.495154, 43.916667 
1912-02-27 09:00:00, 9.257013, 5.041667 
1912-04-03 03:00:00, 4.158925, 35.625000 
1912-07-30 06:00:00, 1.948479, 118.000000 
1912-11-25 03:00:00, 6.060294, 117.875000 
1913-01-03 14:00:00, 5.832798, 39.375000 
1913-05-07 04:00:00, 1.781250, 123.083333 
1913-10-02 15:00:00, 9.617660, 148.416667 
1913-10-03 07:00:00, 1.640340, 0.500000 
1913-10-03 20:00:00, 1.482468, 0.541667 
1913-10-20 19:00:00, 1.896280, 16.958333 
1913-11-10 00:00:00, 5.878323, 20.208333 
1913-12-08 11:00:00, 3.893787, 28.375000 
1913-12-24 13:00:00, 1.711437, 16.000000 
1913-12-26 14:00:00, 5.603429, 2.000000 
1914-01-04 10:00:00, 1.946685, 8.750000 
1914-01-21 12:00:00, 2.066473, 17.083333 
1914-02-14 18:00:00, 12.303960, 24.208333 
1914-02-21 14:00:00, 1.822133, 6.708333 
1914-03-01 18:00:00, 28.232788, 8.166667 
1914-11-20 05:00:00, 9.755675, 261.875000 
1914-12-08 07:00:00, 9.327784, 17.500000 
1914-12-14 11:00:00, 9.406766, 5.583333 
1915-01-13 13:00:00, 9.345109, 29.958333 
1915-05-01 19:00:00, 2.843031, 107.666667 
1915-05-02 07:00:00, 1.890088, 0.500000 
1915-11-06 16:00:00, 1.871242, 188.375000 
1915-11-20 02:00:00, 5.265802, 13.416667 
1915-12-09 06:00:00, 1.995360, 19.083333 
1915-12-09 19:00:00, 1.752907, 0.500000 
1915-12-14 09:00:00, 8.478427, 4.583333 
1915-12-26 17:00:00, 2.447796, 12.208333 
1916-01-02 13:00:00, 6.683151, 6.791667 
1916-01-03 14:00:00, 1.873765, 0.500000 
1916-02-26 07:00:00, 12.485919, 53.666667 
1916-02-27 11:00:00, 1.531966, 0.541667 
1916-03-04 14:00:00, 6.003960, 6.125000 
1916-03-05 06:00:00, 1.643620, 0.541667 
1916-03-08 19:00:00, 2.125424, 3.541667 
1916-03-23 06:00:00, 2.289595, 14.416667 
1916-04-09 08:00:00, 1.688531, 17.041667 
1916-05-17 15:00:00, 5.565885, 38.250000 
1916-05-18 05:00:00, 2.072287, 0.500000 
1916-11-20 23:00:00, 2.833028, 186.750000 
1916-12-16 07:00:00, 2.492015, 25.333333 
1916-12-23 01:00:00, 2.880280, 6.708333 
1917-01-06 02:00:00, 1.756710, 14.041667 
1917-02-05 15:00:00, 1.977401, 30.541667 
1917-02-09 17:00:00, 4.327239, 4.041667 
1917-03-06 02:00:00, 1.751346, 24.291667 
1917-04-07 05:00:00, 1.595790, 32.125000 
1917-08-15 02:00:00, 1.806073, 129.875000 
1917-09-30 17:00:00, 2.330658, 46.625000 
1917-10-01 05:00:00, 2.213744, 0.500000 
1917-10-24 22:00:00, 2.140047, 23.708333 
1917-12-14 14:00:00, 3.895628, 50.625000 
1918-01-12 13:00:00, 12.291188, 28.916667 
1918-01-15 16:00:00, 9.667257, 2.958333 
1918-01-16 19:00:00, 2.036659, 1.000000 
1918-02-04 10:00:00, 1.677591, 18.625000 
1918-02-26 15:00:00, 3.487627, 22.208333 
1918-03-06 09:00:00, 1.466300, 7.666667 
1918-03-10 14:00:00, 1.890952, 4.208333 
1918-06-02 23:00:00, 1.761254, 84.333333 
1918-11-17 16:00:00, 2.141222, 167.708333 
1918-11-19 03:00:00, 14.708719, 1.458333 
1918-12-07 07:00:00, 2.114394, 17.541667 
1919-01-24 10:00:00, 2.659202, 48.125000 
1919-03-09 22:00:00, 1.571038, 44.458333 
1919-03-28 13:00:00, 2.396655, 18.625000 
