Start Date, Storm SEPI, Time From Previous Storm 
1922-01-27 01:00:00, 0.760476, 0.0 
1922-01-27 14:00:00, 0.901247, 0.541667 
1922-01-30 15:00:00, 12.996724, 3.041667 
1922-02-15 04:00:00, 0.824027, 13.458333 
1922-03-01 14:00:00, 4.147793, 14.375000 
1922-03-04 05:00:00, 0.887749, 2.041667 
1922-05-28 15:00:00, 16.764182, 85.416667 
1922-09-19 01:00:00, 0.909370, 110.791667 
1922-09-19 13:00:00, 0.885964, 0.500000 
1922-09-20 01:00:00, 1.006390, 0.500000 
1922-09-20 14:00:00, 0.878331, 0.500000 
1922-09-21 14:00:00, 0.923349, 1.000000 
1922-09-22 15:00:00, 0.863919, 1.000000 
1922-09-23 04:00:00, 0.848914, 0.500000 
1922-09-23 17:00:00, 0.848028, 0.541667 
1922-10-19 14:00:00, 0.763840, 25.875000 
1922-10-20 02:00:00, 0.820683, 0.500000 
1922-10-21 03:00:00, 0.759220, 1.041667 
1922-12-20 16:00:00, 0.986043, 60.541667 
1923-01-01 00:00:00, 0.832010, 11.333333 
1923-01-23 18:00:00, 0.857090, 22.750000 
1923-02-05 04:00:00, 1.342446, 12.416667 
1923-02-06 06:00:00, 0.736250, 1.083333 
1923-05-25 09:00:00, 0.755217, 108.125000 
1923-06-22 08:00:00, 0.764331, 27.958333 
1923-06-22 21:00:00, 1.954911, 0.541667 
1923-07-19 05:00:00, 0.779475, 25.833333 
1923-10-17 21:00:00, 0.817696, 90.625000 
1923-10-23 14:00:00, 0.772690, 5.708333 
1924-02-03 00:00:00, 0.817091, 102.416667 
1924-02-27 05:00:00, 3.754213, 24.208333 
1924-03-10 04:00:00, 0.836077, 11.833333 
1924-03-20 13:00:00, 4.127268, 10.375000 
1924-07-28 00:00:00, 0.794725, 128.916667 
1924-09-27 01:00:00, 0.839629, 61.041667 
1924-09-28 02:00:00, 0.796860, 1.041667 
1924-10-10 01:00:00, 0.786803, 11.958333 
1924-10-12 15:00:00, 1.076299, 2.583333 
1924-10-25 00:00:00, 1.019755, 12.375000 
1924-10-26 13:00:00, 1.299567, 1.541667 
1924-11-11 15:00:00, 0.866615, 16.083333 
1925-01-10 15:00:00, 0.897448, 60.000000 
1925-01-15 17:00:00, 0.826211, 5.083333 
1925-01-19 09:00:00, 0.932919, 3.666667 
1925-01-25 02:00:00, 0.802536, 5.708333 
1925-01-29 04:00:00, 2.530483, 4.083333 
1925-04-07 01:00:00, 0.971111, 67.791667 
1925-04-07 13:00:00, 0.970963, 0.500000 
1925-04-08 02:00:00, 0.793688, 0.541667 
1925-04-21 13:00:00, 0.812498, 13.458333 
1925-05-27 05:00:00, 0.812328, 35.666667 
1925-05-28 06:00:00, 0.753236, 1.041667 
1925-06-12 19:00:00, 0.760952, 15.541667 
1925-08-23 04:00:00, 0.886999, 71.375000 
1925-08-24 05:00:00, 0.828109, 1.000000 
1925-12-01 14:00:00, 2.111193, 99.375000 
1926-01-08 08:00:00, 1.080734, 37.666667 
1926-01-30 15:00:00, 0.732763, 22.250000 
1926-02-03 17:00:00, 0.751927, 4.083333 
1926-05-28 14:00:00, 0.768058, 113.875000 
1926-05-29 02:00:00, 2.005813, 0.500000 
1926-06-07 09:00:00, 0.739822, 9.208333 
1926-06-11 13:00:00, 0.751587, 4.166667 
1926-06-17 07:00:00, 6.663332, 5.750000 
1926-06-20 21:00:00, 1.658235, 2.041667 
1926-06-21 21:00:00, 1.509982, 0.500000 
1926-07-13 03:00:00, 0.811925, 21.166667 
1926-07-28 14:00:00, 13.782459, 15.458333 
1926-08-21 11:00:00, 0.778181, 23.166667 
1926-08-22 13:00:00, 0.709483, 1.083333 
1926-08-23 01:00:00, 1.025615, 0.500000 
1926-08-23 13:00:00, 10.597101, 0.500000 
1926-09-18 23:00:00, 4.268937, 24.791667 
1926-09-20 00:00:00, 0.910359, 0.500000 
1927-02-19 03:00:00, 0.620368, 152.083333 
1927-02-19 16:00:00, 0.780808, 0.541667 
1927-03-01 22:00:00, 1.690885, 10.250000 
1927-03-04 15:00:00, 0.746625, 2.625000 
1927-03-06 03:00:00, 0.749056, 1.500000 
1927-06-06 18:00:00, 0.778516, 92.625000 
1927-06-16 13:00:00, 0.764764, 9.750000 
1927-06-17 02:00:00, 3.498812, 0.500000 
1927-06-18 03:00:00, 2.980675, 0.500000 
1927-06-28 12:00:00, 0.652421, 9.833333 
1927-08-14 13:00:00, 0.974600, 47.041667 
1927-12-04 10:00:00, 0.639232, 111.875000 
1927-12-25 14:00:00, 0.781275, 21.166667 
1928-02-14 07:00:00, 0.661008, 50.666667 
1928-05-08 03:00:00, 3.845105, 83.833333 
1928-05-13 08:00:00, 0.753509, 4.666667 
1928-05-24 16:00:00, 1.753024, 11.333333 
1928-05-25 06:00:00, 0.825615, 0.500000 
1928-06-17 12:00:00, 0.713100, 23.250000 
1928-07-31 01:00:00, 0.694800, 43.500000 
1928-09-18 04:00:00, 21.287206, 48.666667 
1928-10-01 15:00:00, 0.833490, 12.833333 
1928-10-02 03:00:00, 0.742203, 0.500000 
1928-11-01 18:00:00, 0.729739, 30.583333 
1928-12-06 22:00:00, 0.711012, 35.166667 
1928-12-07 10:00:00, 0.958134, 0.500000 
1928-12-07 23:00:00, 0.793242, 0.500000 
1928-12-08 12:00:00, 0.829573, 0.541667 
1928-12-25 00:00:00, 0.661008, 16.500000 
1928-12-27 00:00:00, 1.616535, 2.000000 
1928-12-27 14:00:00, 0.827180, 0.500000 
1929-02-05 10:00:00, 0.853917, 39.833333 
1929-02-06 09:00:00, 3.586358, 0.916667 
1929-02-13 16:00:00, 0.821200, 7.166667 
1929-04-23 14:00:00, 0.912372, 68.916667 
1929-06-04 08:00:00, 9.563173, 41.750000 
1929-06-10 14:00:00, 1.823856, 5.083333 
1929-06-11 04:00:00, 11.118357, 0.500000 
1929-07-16 23:00:00, 0.748616, 34.291667 
1929-07-17 22:00:00, 1.983684, 0.500000 
1929-09-21 16:00:00, 0.931413, 65.666667 
1929-09-23 18:00:00, 0.799258, 2.083333 
1929-10-02 01:00:00, 0.984190, 8.291667 
1930-01-06 17:00:00, 0.795992, 96.625000 
1930-01-11 10:00:00, 0.859778, 4.666667 
1930-01-12 11:00:00, 6.589497, 1.041667 
1930-01-14 00:00:00, 0.814915, 0.500000 
1930-01-15 00:00:00, 0.848018, 1.000000 
1930-01-17 15:00:00, 8.450103, 2.583333 
1930-01-20 18:00:00, 0.816296, 2.041667 
1930-01-30 00:00:00, 6.197781, 9.208333 
1930-02-15 14:00:00, 2.412295, 15.958333 
1930-02-16 16:00:00, 0.846876, 1.000000 
1930-02-17 05:00:00, 0.891727, 0.500000 
1930-02-17 17:00:00, 0.932870, 0.500000 
1930-02-18 17:00:00, 0.730568, 1.000000 
1930-04-24 10:00:00, 2.498071, 64.666667 
1930-06-16 05:00:00, 0.950595, 52.250000 
1930-08-14 14:00:00, 0.763894, 59.333333 
1930-12-06 01:00:00, 0.784014, 113.458333 
1931-02-02 00:00:00, 3.404794, 57.958333 
1931-02-03 13:00:00, 14.184749, 0.958333 
1931-02-26 08:00:00, 0.763280, 20.666667 
1931-03-03 14:00:00, 2.585564, 5.250000 
1931-03-21 13:00:00, 9.158500, 17.458333 
1931-03-28 08:00:00, 0.799792, 6.166667 
1931-03-30 23:00:00, 7.650867, 2.583333 
1931-12-09 01:00:00, 0.894171, 252.000000 
1931-12-09 13:00:00, 0.679704, 0.500000 
1931-12-28 03:00:00, 0.736854, 18.500000 
1932-01-05 11:00:00, 0.790296, 8.333333 
1932-01-05 23:00:00, 0.731084, 0.500000 
1932-02-21 01:00:00, 0.685072, 46.083333 
1932-02-21 13:00:00, 0.861261, 0.500000 
1932-03-02 22:00:00, 0.795616, 10.333333 
1932-03-03 10:00:00, 0.763217, 0.500000 
1932-03-03 22:00:00, 0.893425, 0.500000 
1932-03-04 11:00:00, 0.808843, 0.500000 
1932-03-05 11:00:00, 9.206715, 0.958333 
1932-09-11 11:00:00, 0.745677, 189.000000 
1932-09-15 03:00:00, 0.671322, 3.666667 
1932-11-26 00:00:00, 0.827709, 71.875000 
1932-11-27 00:00:00, 0.909854, 1.000000 
1932-11-27 13:00:00, 4.780633, 0.500000 
1932-11-28 14:00:00, 18.322646, 0.500000 
1932-12-16 16:00:00, 2.260512, 15.500000 
1932-12-17 16:00:00, 1.081234, 0.500000 
1933-01-13 15:00:00, 2.052561, 26.916667 
1933-01-14 16:00:00, 0.855041, 0.541667 
1933-01-25 10:00:00, 2.958075, 10.750000 
1933-01-27 13:00:00, 3.532040, 1.958333 
1933-01-29 14:00:00, 18.224454, 1.916667 
1933-02-01 17:00:00, 0.798005, 0.541667 
1933-02-11 02:00:00, 0.737154, 9.333333 
1933-04-23 10:00:00, 4.616170, 71.333333 
1933-06-02 08:00:00, 0.789362, 39.250000 
1933-06-02 20:00:00, 0.881529, 0.500000 
1933-06-14 20:00:00, 0.788788, 11.958333 
1933-07-04 23:00:00, 4.014105, 20.125000 
1933-08-06 14:00:00, 0.824533, 32.083333 
1933-08-07 03:00:00, 0.846410, 0.541667 
1933-08-22 14:00:00, 0.863255, 15.416667 
1933-08-23 03:00:00, 2.977182, 0.500000 
1933-10-06 17:00:00, 0.765318, 44.041667 
1933-11-05 16:00:00, 0.941729, 29.958333 
1934-01-04 16:00:00, 0.720333, 59.958333 
1934-01-11 10:00:00, 0.650603, 6.750000 
1934-02-01 14:00:00, 0.750370, 21.166667 
1934-02-17 17:00:00, 0.687892, 16.125000 
1934-05-26 10:00:00, 0.818907, 97.708333 
1934-05-26 23:00:00, 3.647692, 0.500000 
1934-05-28 00:00:00, 21.591037, 0.500000 
1934-06-25 01:00:00, 0.841300, 26.458333 
1934-11-26 17:00:00, 1.359789, 154.666667 
1934-11-28 06:00:00, 0.663076, 1.041667 
1934-11-28 18:00:00, 0.674039, 0.500000 
1934-11-29 07:00:00, 0.654052, 0.541667 
1934-12-19 00:00:00, 0.666309, 19.708333 
1934-12-19 13:00:00, 1.087210, 0.541667 
1934-12-31 09:00:00, 0.700534, 11.833333 
1935-01-05 01:00:00, 0.792031, 4.666667 
1935-01-05 15:00:00, 0.881227, 0.583333 
1935-01-06 15:00:00, 0.935759, 0.541667 
1935-01-19 13:00:00, 1.675503, 12.916667 
1935-01-20 14:00:00, 0.804329, 0.541667 
1935-01-25 16:00:00, 2.290784, 5.083333 
1935-04-12 09:00:00, 0.659867, 76.166667 
1935-08-26 00:00:00, 0.812723, 135.625000 
1935-09-30 16:00:00, 0.779029, 35.625000 
1935-11-03 06:00:00, 0.884623, 33.583333 
1935-11-04 08:00:00, 0.678395, 1.041667 
1935-11-16 17:00:00, 1.697938, 12.375000 
1935-11-17 07:00:00, 0.713135, 0.500000 
1935-11-19 21:00:00, 0.671046, 2.583333 
1935-11-20 10:00:00, 0.708503, 0.541667 
1935-11-28 15:00:00, 0.764840, 8.208333 
1935-12-13 01:00:00, 6.056668, 14.416667 
1935-12-25 00:00:00, 0.769950, 11.333333 
1935-12-29 16:00:00, 0.895409, 4.666667 
1936-02-07 00:00:00, 2.024883, 39.291667 
1936-02-22 01:00:00, 0.827321, 14.958333 
1936-03-07 14:00:00, 0.893950, 14.541667 
1936-05-15 07:00:00, 2.077376, 68.708333 
1936-12-02 05:00:00, 0.810793, 200.833333 
1936-12-15 14:00:00, 4.518796, 13.375000 
1937-01-02 18:00:00, 0.718769, 17.625000 
1937-01-27 14:00:00, 5.967135, 24.833333 
1937-01-31 04:00:00, 2.442581, 2.500000 
1937-02-06 09:00:00, 0.692301, 5.666667 
1937-02-07 09:00:00, 1.585577, 1.000000 
1937-02-08 11:00:00, 0.722836, 1.000000 
1937-02-13 15:00:00, 0.844429, 5.166667 
1937-02-20 09:00:00, 0.945247, 6.708333 
1937-02-21 09:00:00, 4.531416, 0.958333 
1937-05-01 04:00:00, 1.567265, 68.208333 
1937-05-03 06:00:00, 0.717838, 2.000000 
1937-09-22 04:00:00, 1.124915, 141.916667 
1937-09-30 23:00:00, 1.042992, 8.791667 
1937-10-01 12:00:00, 0.863362, 0.500000 
1937-10-02 01:00:00, 0.730504, 0.541667 
1937-10-17 00:00:00, 0.780250, 14.958333 
1937-11-12 08:00:00, 1.094289, 26.333333 
1937-11-12 21:00:00, 0.797650, 0.500000 
1938-01-03 15:00:00, 1.854130, 51.750000 
1938-01-04 16:00:00, 0.810359, 0.583333 
1938-05-31 14:00:00, 5.902259, 146.916667 
1938-06-30 16:00:00, 0.804329, 29.000000 
1938-07-04 19:00:00, 4.705400, 4.125000 
1938-07-05 21:00:00, 1.000319, 0.541667 
1938-08-27 04:00:00, 0.977435, 52.250000 
1938-11-05 00:00:00, 0.776356, 69.833333 
1938-11-09 16:00:00, 1.664183, 4.666667 
1938-11-22 02:00:00, 0.751368, 11.916667 
1938-12-26 16:00:00, 1.077724, 34.583333 
1939-01-16 11:00:00, 0.746637, 20.750000 
1939-01-28 05:00:00, 0.800058, 11.750000 
1939-04-30 11:00:00, 0.707842, 92.208333 
1939-05-15 23:00:00, 1.450915, 15.500000 
1939-09-15 03:00:00, 0.865822, 121.666667 
1939-09-21 21:00:00, 1.654186, 6.708333 
1939-09-22 22:00:00, 1.755555, 0.541667 
1939-10-15 17:00:00, 0.695440, 22.291667 
1940-01-14 16:00:00, 0.787419, 90.958333 
1940-02-18 08:00:00, 0.995923, 34.625000 
1940-02-18 21:00:00, 0.948402, 0.500000 
1940-03-08 13:00:00, 0.863268, 18.666667 
1940-03-09 14:00:00, 0.896885, 1.000000 
1940-06-21 14:00:00, 0.859285, 104.000000 
1940-06-22 03:00:00, 0.884618, 0.500000 
1940-08-03 00:00:00, 9.898809, 41.875000 
1940-08-11 06:00:00, 12.673943, 6.666667 
1940-09-27 23:00:00, 0.976640, 47.208333 
1940-09-28 11:00:00, 1.208704, 0.500000 
1940-09-29 00:00:00, 0.848815, 0.500000 
1940-11-26 11:00:00, 2.684440, 58.458333 
1940-12-24 09:00:00, 11.496315, 27.375000 
1941-01-13 01:00:00, 0.689975, 18.541667 
1941-01-14 00:00:00, 1.780179, 0.958333 
1941-01-14 15:00:00, 2.960719, 0.541667 
1941-01-15 15:00:00, 2.415419, 0.500000 
1941-01-27 01:00:00, 0.816527, 10.916667 
1941-01-29 15:00:00, 0.743243, 2.583333 
1941-02-07 09:00:00, 0.764087, 8.708333 
1941-02-14 02:00:00, 0.898861, 6.666667 
1941-02-27 15:00:00, 0.705343, 13.500000 
1941-05-03 17:00:00, 3.745215, 65.083333 
1941-09-20 14:00:00, 1.968758, 139.291667 
1941-09-21 14:00:00, 2.784639, 0.500000 
1941-09-22 15:00:00, 0.924455, 0.500000 
